,Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings
3025,OD3026,C011,P2670,03/05/22,326,0.33,18,Hyderabad,Telangana,Kids,Boys Clothing,Jeans,Here&Now,3-4Y,Orange,2
3026,OD3027,C012,P2671,07/04/22,453,0.33,20,Hyderabad,Telangana,Kids,Boys Clothing,Jeans,Here&Now,3-4Y,Orange,5
3027,OD3028,C013,P2672,02/12/21,326,0.33,22,Raipur,Chhatisgarh,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Orange,5
3028,OD3029,C014,P2673,04/01/21,456,0.33,25,Raipur,Chhatisgarh,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Orange,5
3029,OD3030,C015,P2674,23/07/21,456,0.45,27,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4
3030,OD3031,C016,P2675,01/03/21,456,0.45,29,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4
3031,OD3032,C017,P2676,24/02/23,456,0.45,23,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4
3032,OD3033,C018,P2677,07/05/21,236,0.45,25,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,5
3033,OD3034,C019,P2678,03/10/22,996,0.23,24,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,5
3034,OD3035,C020,P2679,18/01/21,654,0.23,15,Ahmedabad,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Khaki,3
3035,OD3036,C021,P2680,31/08/22,456,0.23,19,Vadodara,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,5
3036,OD3037,C022,P2681,15/03/22,785,0.23,19,Vadodara,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,5
3037,OD3038,C023,P2682,08/05/21,365,0.23,19,Vadodara,Gujrat,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,4
3038,OD3039,C024,P2683,16/11/22,965,0.12,22,Vadodara,Gujrat,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3
3039,OD3040,C025,P2684,05/02/22,444,0.12,22,Vadodara,Gujrat,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3
3040,OD3041,C026,P2685,07/02/23,569,0.12,22,Surat,Gujrat,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3
3041,OD3042,C027,P2686,20/09/21,475,0.12,22,Surat,Gujrat,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3
3042,OD3043,C028,P2687,12/05/21,598,0.12,29,Surat,Gujrat,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,3
3043,OD3044,C029,P2688,23/05/21,536,0.12,29,Surat,Gujrat,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,3
3044,OD3045,C030,P2689,06/04/22,256,0.12,29,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,2
3045,OD3046,C031,P2690,13/03/23,456,0.12,29,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,2
3046,OD3047,C032,P2691,20/09/22,456,0.12,41,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,H&M,1-2Y,Red,2
3047,OD3048,C033,P2692,24/07/22,745,0.12,42,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,H&M,1-2Y,Red,2
3048,OD3049,C034,P2693,19/03/22,356,0.35,43,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,MAX,1-2Y,Red,2
3049,OD3050,C035,P2694,29/11/22,1189,0.35,44,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,MAX,1-2Y,Red,3
3050,OD3051,C036,P2695,18/10/21,426,0.35,45,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,MAX,2-3Y,Burgundy,3
3051,OD3052,C037,P2696,21/01/22,1126,0.35,35,Bengaluru,Karnataka,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,3
3052,OD3053,C038,P2697,05/12/21,1145,0.35,36,Patna,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,3
3053,OD3054,C039,P2698,31/07/21,1235,0.35,37,Patna,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4
3054,OD3055,C040,P2698,15/01/23,1564,0.35,26,Patna,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4
3055,OD3056,C041,P2698,17/11/21,654,0.35,27,Patna,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4
3056,OD3057,C042,P2698,19/01/23,854,0.35,28,Darbhanga,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4
3057,OD3058,C043,P2698,15/07/22,475,0.3,29,Darbhanga,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4
3058,OD3059,C044,P2699,21/02/22,349,0.3,30,Darbhanga,Bihar,Kids,Boys Clothing,Jeans,MAX,2-3Y,Copper,5
3059,OD3060,C045,P2700,12/08/21,350,0.3,31,Nalanda,Bihar,Kids,Boys Clothing,Jeans,Allen Solly,2-3Y,Copper,3
3060,OD3061,C046,P2701,31/12/21,351,0.3,32,Nalanda,Bihar,Kids,Boys Clothing,Jeans,Allen Solly,2-3Y,Copper,2
3061,OD3062,C047,P2702,18/01/21,352,0.3,33,Nalanda,Bihar,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,5
3062,OD3063,C048,P2703,13/12/22,353,0.3,44,Gaya,Bihar,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,4
3063,OD3064,C049,P2704,07/06/21,354,0.3,45,Gaya,Bihar,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,3
3064,OD3065,C050,P2705,25/12/22,355,0.3,46,Bhopal,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,5
3065,OD3066,C051,P2706,03/07/22,356,0.3,47,Bhopal,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,4
3066,OD3067,C052,P2707,22/03/21,999,0.3,48,Bhopal,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,2
3067,OD3068,C053,P2708,26/08/21,555,0.25,49,Bhopal,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,5
3068,OD3069,C054,P2709,21/11/22,555,0.25,17,Sagar,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,5
3069,OD3070,C055,P2710,20/10/21,555,0.25,18,Sagar,Madhya Pradesh,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Sea Green,4
3070,OD3071,C056,P2711,23/11/22,555,0.25,19,Sagar,Madhya Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Sea Green,4
3071,OD3072,C057,P2712,23/06/22,934,0.3,20,Sagar,Madhya Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Yellow,4
3072,OD3073,C058,P2713,07/05/21,1728,0.3,21,Indore,Madhya Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Blue,3
3073,OD3074,C059,P2714,27/04/21,1055,0.3,22,Indore,Madhya Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,White,5
3074,OD3075,C060,P2715,28/08/21,1083,0.25,16,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Green,4
3075,OD3076,C061,P2716,20/01/21,810,0.25,17,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Olive,2
3076,OD3077,C062,P2717,10/07/22,698,0.3,18,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Pink,5
3077,OD3078,C063,P2718,12/08/22,1793,0.3,19,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Orange,5
3078,OD3079,C064,P2719,06/04/22,1364,0.3,20,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Yellow,5
3079,OD3080,C065,P2720,22/11/22,1852,0.4,21,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Yellow,4
3080,OD3081,C066,P2721,20/09/22,1103,0.4,22,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,4
3081,OD3082,C067,P2722,08/08/22,1817,0.4,23,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,4
3082,OD3083,C068,P2723,14/03/23,900,0.4,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,5
3083,OD3084,C069,P2724,01/01/23,903,0.4,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Lavender,5
3084,OD3085,C070,P2725,26/06/21,1677,0.4,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Black,3
3085,OD3086,C071,P2726,22/01/21,1560,0.45,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Blue,5
3086,OD3087,C072,P2727,21/04/22,1169,0.45,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,White,5
3087,OD3088,C073,P2728,21/06/22,1711,0.45,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Green,4
3088,OD3089,C074,P2729,29/09/22,660,0.47,23,Jalandhar,Punjab,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Black,3
3089,OD3090,C075,P2730,25/02/21,774,0.47,24,Jalandhar,Punjab,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,5
3090,OD3091,C076,P2731,18/02/22,649,0.46,25,Jalandhar,Punjab,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,4
3091,OD3092,C077,P2732,18/08/22,1166,0.46,26,Jalandhar,Punjab,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,3
3092,OD3093,C078,P2733,08/05/22,1332,0.46,27,Amritsar,Punjab,Kids,Girls Clothing,Shorts,H&M,1-2Y,Yellow,5
3093,OD3094,C079,P2734,20/03/22,1726,0.3,24,Amritsar,Punjab,Kids,Girls Clothing,Shorts,H&M,1-2Y,Yellow,5
3094,OD3095,C080,P2735,03/09/21,651,0.3,24,Amritsar,Punjab,Kids,Girls Clothing,Shorts,H&M,1-2Y,Peach,4
3095,OD3096,C081,P2736,07/08/21,1178,0.3,24,Amritsar,Punjab,Kids,Girls Clothing,Shorts,H&M,1-2Y,Sea Green,2
3096,OD3097,C082,P2737,16/04/22,698,0.3,24,Amritsar,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,3
3097,OD3098,C083,P2738,09/04/21,1627,0.3,24,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4
3098,OD3099,C084,P2739,20/05/22,1240,0.35,24,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,5
3099,OD3100,C085,P2740,11/01/22,1632,0.35,24,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4
3100,OD3101,C086,P2741,18/01/23,1724,0.35,24,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4
3101,OD3102,C087,P2742,13/05/21,1969,0.35,24,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4
3102,OD3103,C088,P2743,30/05/22,1504,0.35,22,Patiala,Punjab,Kids,Girls Clothing,Skirts,Here&Now,3-4Y,Red,3
3103,OD3104,C089,P2744,29/12/21,1440,0.35,23,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,Here&Now,3-4Y,Green ,2
3104,OD3105,C090,P2745,18/10/22,681,0.4,24,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,3-4Y,Green ,5
3105,OD3106,C091,P2746,21/08/21,837,0.4,25,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Green ,4
3106,OD3107,C092,P2747,30/06/22,780,0.15,26,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Green ,2
3107,OD3108,C093,P2748,16/08/22,1415,0.15,27,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Green ,5
3108,OD3109,C094,P2749,31/08/22,1973,0.15,34,Jaipur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Black,5
3109,OD3110,C095,P2750,29/07/22,1686,0.35,35,Jodhpur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Black,4
3110,OD3111,C096,P2751,21/02/23,1555,0.35,36,Jodhpur,Rajasthan,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Black,4
3111,OD3112,C097,P2752,03/02/21,642,0.35,37,Jodhpur,Rajasthan,Kids,Girls Clothing,Skirts,H&M,2-3Y,Black,4
3112,OD3113,C098,P2753,13/02/22,1106,0.35,38,Udaipur,Rajasthan,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,3
3113,OD3114,C099,P2753,22/02/23,1395,0.55,39,Udaipur,Rajasthan,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,3
3114,OD3115,C100,P2753,29/07/21,1714,0.55,40,Udaipur,Rajasthan,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,3
3115,OD3116,C001,P2753,25/01/22,1395,0.55,30,Mumbai,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,3
3116,OD3117,C002,P2753,17/11/21,1251,0.55,35,Mumbai,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,3
3117,OD3118,C003,P2754,29/10/22,1949,0.5,36,Mumbai,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Sea Green,5
3118,OD3119,C004,P2755,05/11/22,861,0.5,40,Pune,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Yellow,4
3119,OD3120,C005,P2756,08/06/22,811,0.5,25,Pune,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Yellow,2
3120,OD3121,C006,P2757,20/03/21,1593,0.5,16,Pune,Maharashtra,Kids,Girls Clothing,Skirts,H&M,3-4Y,Yellow,5
3121,OD3122,C007,P2758,01/12/21,1888,0.5,23,Pune,Maharashtra,Kids,Girls Clothing,Skirts,H&M,1-2Y,Yellow,5
3122,OD3123,C008,P2759,08/02/21,978,0.3,22,Pune,Maharashtra,Kids,Girls Clothing,Skirts,H&M,1-2Y,Yellow,5
3123,OD3124,C009,P2760,10/02/21,1504,0.32,17,Hyderabad,Telangana,Kids,Girls Clothing,Skirts,H&M,1-2Y,Pink,4
3124,OD3125,C010,P2761,05/01/23,1961,0.25,19,Hyderabad,Telangana,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Orange,4
3125,OD3126,C011,P2762,29/07/21,1473,0.45,18,Hyderabad,Telangana,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Beige,4
3126,OD3127,C012,P2763,13/02/23,970,0.15,20,Hyderabad,Telangana,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Off white,5
3127,OD3128,C013,P2764,13/08/21,1961,0.33,22,Raipur,Chhatisgarh,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Purple,5
3128,OD3129,C014,P2765,27/09/22,1812,0.42,25,Raipur,Chhatisgarh,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Peach,3
3129,OD3130,C015,P2766,16/09/22,1886,0.42,27,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Sea Green,5
3130,OD3131,C016,P2767,20/09/22,1383,0.39,29,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Lavender,5
3131,OD3132,C017,P2768,13/05/21,1320,0.39,23,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Black,4
3132,OD3133,C018,P2769,24/12/21,1481,0.39,25,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Blue,3
3133,OD3134,C019,P2770,15/11/22,680,0.39,24,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,White,4
3134,OD3135,C020,P2771,23/01/22,825,0.3,15,Ahmedabad,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Green,5
3135,OD3136,C021,P2772,01/11/22,646,0.3,19,Vadodara,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Black,3
3136,OD3137,C022,P2773,25/12/21,1194,0.3,19,Vadodara,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Black,2
3137,OD3138,C023,P2774,09/11/22,1731,0.25,19,Vadodara,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Orange,5
3138,OD3139,C024,P2775,29/08/21,1824,0.25,22,Vadodara,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,1-2Y,Beige,4
3139,OD3140,C025,P2776,21/05/21,1435,0.3,22,Vadodara,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Off white,3
3140,OD3141,C026,P2777,29/11/22,1583,0.3,22,Surat,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Purple,5
3141,OD3142,C027,P2778,08/10/21,1715,0.3,22,Surat,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Peach,4
3142,OD3143,C028,P2779,01/02/23,1906,0.4,29,Surat,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Sea Green,2
3143,OD3144,C029,P2780,23/04/22,738,0.4,29,Surat,Gujrat,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Pink,5
3144,OD3145,C030,P2781,01/09/22,1698,0.4,29,Bengaluru,Karnataka,Kids,Girls Clothing,Skirts,DressBerry,2-3Y,Pink,5
3145,OD3146,C031,P2782,03/01/22,761,0.4,29,Bengaluru,Karnataka,Kids,Girls Clothing,Skirts,DressBerry,3-4Y,Pink,4
3146,OD3147,C032,P2783,21/04/21,1138,0.4,41,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Pink,4
3147,OD3148,C033,P2784,05/12/22,1406,0.4,42,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Pink,4
3148,OD3149,C034,P2785,28/03/21,1776,0.45,43,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Pink,3
3149,OD3150,C035,P2786,26/07/21,965,0.45,44,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Red,5
3150,OD3151,C036,P2787,31/12/22,1824,0.45,45,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Yellow,4
3151,OD3152,C037,P2788,14/02/23,1445,0.47,35,Bengaluru,Karnataka,Kids,Girls Clothing,Tops,H&M,3-4Y,Yellow,2
3152,OD3153,C038,P2789,24/05/22,1505,0.47,36,Patna,Bihar,Kids,Girls Clothing,Tops,H&M,3-4Y,Yellow,5
3153,OD3154,C039,P2790,29/05/21,983,0.46,37,Patna,Bihar,Kids,Girls Clothing,Tops,H&M,4-5Y,Yellow,5
3154,OD3155,C040,P2791,10/07/21,1463,0.46,26,Patna,Bihar,Kids,Girls Clothing,Tops,H&M,4-5Y,Yellow,5
3155,OD3156,C041,P2792,08/08/22,1622,0.46,27,Patna,Bihar,Kids,Girls Clothing,Tops,Sangria,4-5Y,Multicolor,4
3156,OD3157,C042,P2793,02/01/22,705,0.3,28,Darbhanga,Bihar,Kids,Girls Clothing,Tops,Sangria,4-5Y,Multicolor,4
3157,OD3158,C043,P2794,19/02/22,733,0.3,29,Darbhanga,Bihar,Kids,Girls Clothing,Tops,Sangria,4-5Y,Multicolor,4
3158,OD3159,C044,P2795,22/05/21,1829,0.3,30,Darbhanga,Bihar,Kids,Girls Clothing,Tops,Sangria,4-5Y,Multicolor,5
3159,OD3160,C045,P2796,19/09/22,1819,0.3,31,Nalanda,Bihar,Kids,Girls Clothing,Tops,Sangria,4-5Y,Multicolor,5
3160,OD3161,C046,P2797,20/10/22,1272,0.3,32,Nalanda,Bihar,Kids,Girls Clothing,Tops,Sangria,5-6Y,Multicolor,3
3161,OD3162,C047,P2798,08/11/22,889,0.35,33,Nalanda,Bihar,Kids,Girls Clothing,Tops,Sangria,5-6Y,Multicolor,5
3162,OD3163,C048,P2799,12/02/22,1049,0.35,44,Gaya,Bihar,Kids,Girls Clothing,Tops,Sangria,5-6Y,Multicolor,5
3163,OD3164,C049,P2800,11/10/21,1947,0.35,45,Gaya,Bihar,Kids,Girls Clothing,Tops,Sangria,5-6Y,Cream,4
3164,OD3165,C050,P2801,08/11/21,1867,0.35,46,Bhopal,Madhya Pradesh,Kids,Girls Clothing,Tops,Sangria,5-6Y,Cream,3
3165,OD3166,C051,P2802,19/11/22,1769,0.35,47,Bhopal,Madhya Pradesh,Kids,Girls Clothing,Tops,Sangria,5-6Y,Cream,5
3166,OD3167,C052,P2803,14/12/21,1146,0.35,48,Bhopal,Madhya Pradesh,Kids,Girls Clothing,Tops,Sangria,5-6Y,Cream,4
3167,OD3168,C053,P2804,12/02/23,1711,0.4,49,Bhopal,Madhya Pradesh,Kids,Girls Clothing,Tops,Sangria,5-6Y,Cream,3
3168,OD3169,C054,P2805,29/03/21,988,0.4,17,Sagar,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Off white,5
3169,OD3170,C055,P2806,10/05/22,705,0.15,18,Sagar,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Off white,5
3170,OD3171,C056,P2807,07/01/22,1228,0.15,19,Sagar,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Off white,4
3171,OD3172,C057,P2808,08/12/22,1799,0.15,20,Sagar,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Off white,2
3172,OD3173,C058,P2809,07/01/23,824,0.35,21,Indore,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Magenta,3
3173,OD3174,C059,P2810,28/01/23,1859,0.35,22,Indore,Madhya Pradesh,Kids,Girls Clothing,Tops,DressBerry,1-2Y,Magenta,4
3174,OD3175,C060,P2811,13/02/21,1876,0.35,16,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,1-2Y,Magenta,5
3175,OD3176,C061,P2812,01/02/21,883,0.35,17,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,1-2Y,Magenta,4
3176,OD3177,C062,P2813,04/09/21,1411,0.55,18,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Magenta,4
3177,OD3178,C063,P2814,24/06/21,1813,0.55,19,Kanpur,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Magenta,4
3178,OD3179,C064,P2815,07/08/22,740,0.55,20,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Maroon,3
3179,OD3180,C065,P2816,19/04/21,1164,0.55,21,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Maroon,2
3180,OD3181,C066,P2817,12/01/23,1298,0.5,22,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Maroon,5
3181,OD3182,C067,P2818,03/04/22,1963,0.5,23,Aligarh,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Maroon,4
3182,OD3183,C068,P2819,06/01/22,1034,0.5,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,2-3Y,Teal,2
3183,OD3184,C069,P2820,29/11/22,737,0.5,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,3-4Y,Teal,5
3184,OD3185,C070,P2821,09/07/21,1303,0.5,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,Tops,Here&Now,3-4Y,Teal,5
3185,OD3186,C071,P2822,16/02/23,1763,0.3,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Teal,4
3186,OD3187,C072,P2823,04/01/22,1369,0.32,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Teal,4
3187,OD3188,C073,P2824,14/03/22,1104,0.25,18,Prayagraj,Uttar Pradesh,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Turquoise Blue,4
3188,OD3189,C074,P2825,12/07/22,910,0.45,23,Jalandhar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Turquoise Blue,3
3189,OD3190,C075,P2826,06/09/21,1802,0.15,24,Jalandhar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Turquoise Blue,5
3190,OD3191,C076,P2827,19/10/21,1996,0.33,25,Jalandhar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Blue,4
3191,OD3192,C077,P2828,30/05/22,1658,0.42,26,Jalandhar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,3-4Y,Yellow,2
3192,OD3193,C078,P2829,24/05/21,1078,0.42,27,Amritsar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,5-6Y,Yellow,5
3193,OD3194,C079,P2830,15/04/21,800,0.39,24,Amritsar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,5-6Y,Yellow,5
3194,OD3195,C080,P2831,06/03/23,1808,0.39,24,Amritsar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,5-6Y,Yellow,5
3195,OD3196,C081,P2832,20/02/21,1391,0.39,24,Amritsar,Punjab,Kids,Girls Clothing,T-Shirts,Puma,5-6Y,Yellow,4
3196,OD3197,C082,P2833,03/03/23,964,0.39,24,Amritsar,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,4
3197,OD3198,C083,P2834,05/08/22,1147,0.3,24,Patiala,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,4
3198,OD3199,C084,P2835,16/07/21,896,0.3,24,Patiala,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,5
3199,OD3200,C085,P2836,10/04/21,651,0.3,24,Patiala,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,5
3200,OD3201,C086,P2837,05/04/22,1683,0.25,24,Patiala,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,3
3201,OD3202,C087,P2838,26/02/22,794,0.25,24,Patiala,Punjab,Kids,Girls Clothing,T-Shirts,Here&Now,5-6Y,Navy Blue,5
