,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name,Day of the Week,Month of the Year
32992,14583,1,2015-01-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Friday,January
32993,14583,1,2015-01-09,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Friday,January
32994,14583,1,2015-01-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Friday,January
32995,14583,1,2015-01-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,January
32996,14584,1,2015-01-09,20.75,20.75,L,Supreme,The Soppressata Pizza,Friday,January
32997,14584,1,2015-01-09,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Friday,January
32998,14585,1,2015-01-09,20.75,20.75,L,Chicken,The California Chicken Pizza,Friday,January
32999,14585,1,2015-01-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,January
33000,14585,1,2015-01-09,14.75,14.75,M,Veggie,The Four Cheese Pizza,Friday,January
33001,14585,1,2015-01-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Friday,January
33002,14585,1,2015-01-09,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Friday,January
33003,14585,1,2015-01-09,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Friday,January
33004,14585,1,2015-01-09,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Friday,January
33005,14585,1,2015-01-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Friday,January
33006,14586,1,2015-01-09,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,January
33007,14587,1,2015-01-09,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Friday,January
33008,14587,1,2015-01-09,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,January
33009,14588,1,2015-01-09,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Friday,January
33010,14589,1,2015-01-09,16.5,16.5,M,Supreme,The Soppressata Pizza,Friday,January
33011,14590,1,2015-01-09,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Friday,January
33012,14590,1,2015-01-09,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Friday,January
33013,14591,1,2015-01-09,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,January
33014,14592,1,2015-01-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Friday,January
33015,14592,1,2015-01-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,January
33016,14592,1,2015-01-09,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Friday,January
33017,14593,1,2015-01-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Friday,January
33018,14594,1,2015-01-09,12.25,12.25,S,Supreme,The Calabrese Pizza,Friday,January
33019,14594,1,2015-01-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,January
33020,14594,1,2015-01-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Friday,January
33021,14594,1,2015-01-09,15.25,15.25,L,Classic,The Pepperoni Pizza,Friday,January
33022,14595,1,2015-01-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Friday,January
33023,14596,1,2015-01-09,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Friday,January
33024,14597,1,2015-01-09,25.5,25.5,XL,Classic,The Greek Pizza,Friday,January
33025,14598,1,2015-01-09,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Friday,January
33026,14599,1,2015-01-09,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,January
33027,14599,1,2015-01-09,20.5,20.5,L,Classic,The Napolitana Pizza,Friday,January
33028,14599,1,2015-01-09,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Friday,January
33029,14599,1,2015-01-09,25.5,25.5,XL,Classic,The Greek Pizza,Friday,January
33030,14600,1,2015-01-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,January
33031,14600,1,2015-01-09,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Friday,January
33032,14601,1,2015-01-09,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Friday,January
33033,14602,1,2015-01-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Friday,January
33034,14603,1,2015-01-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Friday,January
33035,14603,1,2015-01-09,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Friday,January
33036,14604,1,2015-01-09,16.25,16.25,M,Supreme,The Calabrese Pizza,Friday,January
33037,14604,1,2015-01-09,20.75,20.75,L,Chicken,The California Chicken Pizza,Friday,January
33038,14604,1,2015-01-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Friday,January
33039,14605,1,2015-01-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,January
33040,14605,1,2015-01-09,15.25,15.25,L,Classic,The Pepperoni Pizza,Friday,January
33041,14605,1,2015-01-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,January
33042,14606,1,2015-01-09,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Friday,January
33043,14607,1,2015-01-09,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,January
33044,14608,1,2015-01-09,12.75,12.75,S,Chicken,The California Chicken Pizza,Friday,January
33045,14608,1,2015-01-09,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,January
33046,14608,1,2015-01-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Friday,January
33047,14609,1,2015-01-09,16.25,16.25,M,Supreme,The Calabrese Pizza,Friday,January
33048,14610,1,2015-01-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,January
33049,14610,1,2015-01-09,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Friday,January
33050,14611,1,2015-01-09,20.5,20.5,L,Classic,The Napolitana Pizza,Friday,January
33051,14611,1,2015-01-09,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Friday,January
33052,14611,1,2015-01-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,January
33053,14612,1,2015-01-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,January
33054,14612,1,2015-01-09,12.0,12.0,S,Veggie,The Green Garden Pizza,Friday,January
33055,14612,2,2015-01-09,16.5,33.0,M,Supreme,The Italian Supreme Pizza,Friday,January
33056,14613,1,2015-01-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,January
33057,14613,1,2015-01-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Friday,January
33058,14613,1,2015-01-09,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Friday,January
33059,14613,1,2015-01-09,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Friday,January
33060,14614,1,2015-01-09,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Friday,January
33061,14615,1,2015-01-09,12.0,12.0,S,Veggie,The Green Garden Pizza,Friday,January
33062,14615,1,2015-01-09,20.25,20.25,L,Veggie,The Mexicana Pizza,Friday,January
33063,14615,1,2015-01-09,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Friday,January
33064,14616,1,2015-01-09,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Friday,January
33065,14616,1,2015-01-09,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Friday,January
33066,14617,1,2015-01-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Friday,January
33067,14617,1,2015-01-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Friday,January
33068,14617,1,2015-01-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Friday,January
33069,14617,1,2015-01-09,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Friday,January
33070,14618,1,2015-01-09,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Friday,January
33071,14618,1,2015-01-09,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Friday,January
33072,14619,1,2015-01-09,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Friday,January
33073,14619,1,2015-01-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,January
33074,14620,1,2015-01-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Friday,January
33075,14620,1,2015-01-09,12.5,12.5,S,Supreme,The Soppressata Pizza,Friday,January
33076,14621,1,2015-01-09,23.65,23.65,S,Supreme,The Brie Carre Pizza,Friday,January
33077,14621,1,2015-01-09,14.75,14.75,M,Veggie,The Four Cheese Pizza,Friday,January
33078,14621,1,2015-01-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Friday,January
33079,14621,1,2015-01-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Friday,January
33080,14622,1,2015-01-09,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Friday,January
33081,14623,1,2015-01-09,16.25,16.25,M,Supreme,The Calabrese Pizza,Friday,January
33082,14624,1,2015-01-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,January
33083,14624,1,2015-01-09,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Friday,January
33084,14625,1,2015-01-09,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,January
33085,14625,1,2015-01-09,16.0,16.0,M,Classic,The Napolitana Pizza,Friday,January
33086,14625,1,2015-01-09,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Friday,January
33087,14625,1,2015-01-09,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Friday,January
33088,14626,1,2015-01-09,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,January
33089,14626,1,2015-01-09,12.0,12.0,S,Classic,The Napolitana Pizza,Friday,January
33090,14627,1,2015-01-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,January
33091,14627,1,2015-01-09,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Friday,January
33092,14627,1,2015-01-09,20.25,20.25,L,Veggie,The Mediterranean Pizza,Friday,January
33093,14627,1,2015-01-09,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Friday,January
33094,14628,1,2015-01-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,January
33095,14628,1,2015-01-09,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Friday,January
33096,14628,1,2015-01-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Friday,January
33097,14628,1,2015-01-09,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Friday,January
33098,14629,1,2015-01-09,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Friday,January
33099,14630,1,2015-01-09,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Friday,January
33100,14631,1,2015-01-09,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Friday,January
33101,14632,1,2015-01-09,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,January
33102,14632,1,2015-01-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Friday,January
33103,14633,1,2015-02-09,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,February
33104,14633,1,2015-02-09,16.5,16.5,M,Supreme,The Soppressata Pizza,Monday,February
33105,14633,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33106,14634,1,2015-02-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,February
33107,14635,1,2015-02-09,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Monday,February
33108,14635,1,2015-02-09,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Monday,February
33109,14635,1,2015-02-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,February
33110,14635,1,2015-02-09,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Monday,February
33111,14636,1,2015-02-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33112,14637,1,2015-02-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,February
33113,14637,1,2015-02-09,20.25,20.25,L,Veggie,The Mediterranean Pizza,Monday,February
33114,14638,1,2015-02-09,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,February
33115,14639,1,2015-02-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Monday,February
33116,14640,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33117,14641,1,2015-02-09,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Monday,February
33118,14642,1,2015-02-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33119,14642,1,2015-02-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,February
33120,14642,1,2015-02-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,February
33121,14642,1,2015-02-09,16.0,16.0,M,Veggie,The Mexicana Pizza,Monday,February
33122,14642,1,2015-02-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,February
33123,14642,1,2015-02-09,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,February
33124,14642,1,2015-02-09,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Monday,February
33125,14642,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33126,14642,1,2015-02-09,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Monday,February
33127,14642,1,2015-02-09,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Monday,February
33128,14642,1,2015-02-09,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Monday,February
33129,14643,1,2015-02-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,February
33130,14643,1,2015-02-09,13.25,13.25,M,Classic,The Hawaiian Pizza,Monday,February
33131,14644,1,2015-02-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,February
33132,14644,1,2015-02-09,12.0,12.0,S,Classic,The Big Meat Pizza,Monday,February
33133,14644,1,2015-02-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,February
33134,14644,1,2015-02-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33135,14644,1,2015-02-09,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Monday,February
33136,14644,1,2015-02-09,12.0,12.0,S,Classic,The Napolitana Pizza,Monday,February
33137,14644,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33138,14644,1,2015-02-09,20.5,20.5,L,Classic,The Greek Pizza,Monday,February
33139,14645,1,2015-02-09,23.65,23.65,S,Supreme,The Brie Carre Pizza,Monday,February
33140,14646,1,2015-02-09,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Monday,February
33141,14646,1,2015-02-09,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Monday,February
33142,14646,1,2015-02-09,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Monday,February
33143,14646,1,2015-02-09,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Monday,February
33144,14647,1,2015-02-09,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Monday,February
33145,14648,1,2015-02-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33146,14649,1,2015-02-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,February
33147,14650,1,2015-02-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,February
33148,14651,1,2015-02-09,14.75,14.75,M,Veggie,The Four Cheese Pizza,Monday,February
33149,14651,1,2015-02-09,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,February
33150,14651,1,2015-02-09,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Monday,February
33151,14652,1,2015-02-09,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Monday,February
33152,14652,1,2015-02-09,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,February
33153,14652,1,2015-02-09,15.25,15.25,L,Classic,The Pepperoni Pizza,Monday,February
33154,14652,1,2015-02-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,February
33155,14653,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33156,14654,1,2015-02-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,February
33157,14654,1,2015-02-09,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,February
33158,14655,1,2015-02-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Monday,February
33159,14656,1,2015-02-09,16.25,16.25,M,Supreme,The Calabrese Pizza,Monday,February
33160,14656,1,2015-02-09,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Monday,February
33161,14656,1,2015-02-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Monday,February
33162,14656,1,2015-02-09,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Monday,February
33163,14657,1,2015-02-09,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Monday,February
33164,14657,1,2015-02-09,12.5,12.5,S,Supreme,The Italian Supreme Pizza,Monday,February
33165,14658,1,2015-02-09,12.0,12.0,S,Classic,The Big Meat Pizza,Monday,February
33166,14658,1,2015-02-09,12.75,12.75,S,Chicken,The California Chicken Pizza,Monday,February
33167,14659,1,2015-02-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,February
33168,14659,1,2015-02-09,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,February
33169,14660,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33170,14660,1,2015-02-09,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Monday,February
33171,14660,1,2015-02-09,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Monday,February
33172,14661,1,2015-02-09,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Monday,February
33173,14661,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33174,14662,1,2015-02-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,February
33175,14662,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33176,14662,1,2015-02-09,16.75,16.75,M,Chicken,The Southwest Chicken Pizza,Monday,February
33177,14663,1,2015-02-09,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Monday,February
33178,14663,1,2015-02-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Monday,February
33179,14664,1,2015-02-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,February
33180,14664,1,2015-02-09,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Monday,February
33181,14665,1,2015-02-09,16.25,16.25,M,Supreme,The Calabrese Pizza,Monday,February
33182,14665,1,2015-02-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,February
33183,14665,1,2015-02-09,16.0,16.0,M,Classic,The Greek Pizza,Monday,February
33184,14666,1,2015-02-09,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Monday,February
33185,14666,1,2015-02-09,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Monday,February
33186,14667,1,2015-02-09,16.0,16.0,M,Veggie,The Mexicana Pizza,Monday,February
33187,14667,1,2015-02-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Monday,February
33188,14667,1,2015-02-09,16.0,16.0,M,Classic,The Greek Pizza,Monday,February
33189,14668,1,2015-02-09,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Monday,February
33190,14668,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33191,14668,1,2015-02-09,15.25,15.25,L,Classic,The Pepperoni Pizza,Monday,February
33192,14669,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33193,14670,1,2015-02-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33194,14671,1,2015-02-09,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Monday,February
33195,14671,1,2015-02-09,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,February
33196,14672,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33197,14672,1,2015-02-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,February
33198,14673,1,2015-02-09,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,February
33199,14673,1,2015-02-09,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,February
33200,14674,1,2015-02-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,February
33201,14674,1,2015-02-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,February
33202,14675,2,2015-02-09,16.75,33.5,M,Chicken,The Chicken Alfredo Pizza,Monday,February
33203,14675,1,2015-02-09,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,February
33204,14675,1,2015-02-09,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Monday,February
33205,14676,1,2015-02-09,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,February
33206,14676,1,2015-02-09,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Monday,February
33207,14677,1,2015-02-09,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Monday,February
33208,14678,1,2015-02-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,February
33209,14678,1,2015-02-09,12.0,12.0,S,Veggie,The Green Garden Pizza,Monday,February
33210,14679,1,2015-02-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,February
33211,14680,1,2015-02-09,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Monday,February
33212,14680,1,2015-02-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,February
33213,14681,1,2015-03-09,16.0,16.0,M,Veggie,The Mexicana Pizza,Monday,March
33214,14682,1,2015-03-09,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,March
33215,14682,1,2015-03-09,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,March
33216,14683,1,2015-03-09,20.25,20.25,L,Supreme,The Calabrese Pizza,Monday,March
33217,14683,1,2015-03-09,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,March
33218,14683,1,2015-03-09,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Monday,March
33219,14684,1,2015-03-09,12.0,12.0,S,Classic,The Greek Pizza,Monday,March
33220,14684,1,2015-03-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Monday,March
33221,14685,1,2015-03-09,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Monday,March
33222,14686,1,2015-03-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,March
33223,14687,1,2015-03-09,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,March
33224,14688,1,2015-03-09,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,March
33225,14689,1,2015-03-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,March
33226,14689,1,2015-03-09,20.75,20.75,L,Chicken,The California Chicken Pizza,Monday,March
33227,14689,1,2015-03-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,March
33228,14689,1,2015-03-09,14.75,14.75,M,Veggie,The Four Cheese Pizza,Monday,March
33229,14689,1,2015-03-09,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Monday,March
33230,14689,1,2015-03-09,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,March
33231,14689,1,2015-03-09,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,March
33232,14689,1,2015-03-09,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,March
33233,14689,1,2015-03-09,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Monday,March
33234,14689,1,2015-03-09,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,March
33235,14689,1,2015-03-09,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Monday,March
33236,14690,1,2015-03-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,March
33237,14691,1,2015-03-09,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Monday,March
33238,14692,1,2015-03-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,March
33239,14692,1,2015-03-09,12.25,12.25,S,Supreme,The Sicilian Pizza,Monday,March
33240,14692,1,2015-03-09,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Monday,March
33241,14693,1,2015-03-09,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Monday,March
33242,14693,1,2015-03-09,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,March
33243,14694,1,2015-03-09,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,March
33244,14695,1,2015-03-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,March
33245,14695,1,2015-03-09,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Monday,March
33246,14696,1,2015-03-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,March
33247,14697,1,2015-03-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,March
33248,14697,1,2015-03-09,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Monday,March
33249,14698,1,2015-03-09,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,March
33250,14699,1,2015-03-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Monday,March
33251,14700,1,2015-03-09,13.25,13.25,M,Classic,The Hawaiian Pizza,Monday,March
33252,14700,1,2015-03-09,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,March
33253,14701,1,2015-03-09,14.75,14.75,M,Veggie,The Four Cheese Pizza,Monday,March
33254,14702,1,2015-03-09,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,March
33255,14702,2,2015-03-09,23.65,47.3,S,Supreme,The Brie Carre Pizza,Monday,March
33256,14702,1,2015-03-09,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,March
33257,14702,1,2015-03-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,March
33258,14702,1,2015-03-09,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,March
33259,14702,2,2015-03-09,12.25,24.5,S,Supreme,The Sicilian Pizza,Monday,March
33260,14702,1,2015-03-09,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,March
33261,14702,1,2015-03-09,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Monday,March
33262,14702,2,2015-03-09,20.75,41.5,L,Chicken,The Thai Chicken Pizza,Monday,March
33263,14702,1,2015-03-09,25.5,25.5,XL,Classic,The Greek Pizza,Monday,March
33264,14703,1,2015-03-09,23.65,23.65,S,Supreme,The Brie Carre Pizza,Monday,March
33265,14703,1,2015-03-09,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,March
33266,14704,1,2015-03-09,12.0,12.0,S,Classic,The Big Meat Pizza,Monday,March
33267,14704,1,2015-03-09,16.0,16.0,M,Veggie,The Green Garden Pizza,Monday,March
33268,14705,1,2015-03-09,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,March
33269,14705,1,2015-03-09,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,March
33270,14705,1,2015-03-09,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,March
33271,14706,1,2015-03-09,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Monday,March
33272,14707,1,2015-03-09,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Monday,March
33273,14708,1,2015-03-09,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,March
33274,14709,1,2015-03-09,12.0,12.0,S,Classic,The Big Meat Pizza,Monday,March
